team,total_matches,win_prob,draw_prob,loss_prob,home_win_prob,away_win_prob,home_advantage,avg_goals_scored,avg_goals_conceded,goal_difference,avg_win_margin,avg_loss_margin
Germany,422,0.6943127962085308,0.13507109004739337,0.17061611374407584,0.7468354430379747,0.6270270270270271,0.1198084160109476,2.8838862559241707,0.7274881516587678,2.156398104265403,3.491467576791809,1.5694444444444444
Netherlands,351,0.50997150997151,0.16809116809116809,0.32193732193732194,0.6023391812865497,0.4222222222222222,0.1801169590643275,2.0427350427350426,1.1339031339031338,0.9088319088319088,3.016759776536313,1.9557522123893805
Italy,419,0.5513126491646778,0.15513126491646778,0.2935560859188544,0.6208530805687204,0.4807692307692308,0.14008384979948957,2.0692124105011933,1.0859188544152745,0.9832935560859188,2.779220779220779,1.8699186991869918
Denmark,481,0.5197505197505198,0.1392931392931393,0.340956340956341,0.5879828326180258,0.45564516129032256,0.1323376713277032,2.008316008316008,1.1975051975051976,0.8108108108108109,2.96,2.1341463414634148
England,428,0.5584112149532711,0.1588785046728972,0.2827102803738318,0.6488888888888888,0.458128078817734,0.19076081007115486,2.2616822429906542,1.0841121495327102,1.1775700934579438,3.1841004184100417,2.12396694214876
Mexico,481,0.44282744282744285,0.0997920997920998,0.4573804573804574,0.6071428571428571,0.29961089494163423,0.30753196220122286,1.7733887733887734,1.7422037422037422,0.031185031185031187,3.2065727699530515,3.036363636363636
France,371,0.628032345013477,0.16172506738544473,0.21024258760107817,0.7029702970297029,0.5384615384615384,0.1645087585681645,2.274932614555256,0.862533692722372,1.412398921832884,2.875536480686695,1.8717948717948718
Argentina,213,0.3755868544600939,0.14553990610328638,0.4788732394366197,0.5339805825242718,0.22727272727272727,0.30670785525154454,1.516431924882629,1.9061032863849765,-0.38967136150234744,3.1375,3.2745098039215685
Scotland,279,0.4874551971326165,0.0967741935483871,0.4157706093189964,0.5223880597014925,0.45517241379310347,0.06721564590838902,2.010752688172043,1.4838709677419355,0.5268817204301075,3.0808823529411766,2.3448275862068964
Finland,401,0.3316708229426434,0.16708229426433915,0.5012468827930174,0.4342857142857143,0.252212389380531,0.1820733249051833,1.341645885286783,1.685785536159601,-0.34413965087281795,2.8345864661654137,2.5621890547263684
Thailand,421,0.501187648456057,0.1021377672209026,0.39667458432304037,0.5921052631578947,0.39378238341968913,0.19832287973820556,2.2541567695961997,1.700712589073634,0.5534441805225653,3.8578199052132702,3.4790419161676644
Hong Kong,164,0.25,0.07317073170731707,0.676829268292683,0.3424657534246575,0.17582417582417584,0.16664157760048168,0.9207317073170732,3.5121951219512195,-2.591463414634146,2.731707317073171,4.837837837837838
New Zealand,329,0.4133738601823708,0.12462006079027356,0.46200607902735563,0.5031847133757962,0.3313953488372093,0.1717893645385869,2.0182370820668694,1.4437689969604863,0.574468085106383,4.227941176470588,2.539473684210526
Australia,385,0.4961038961038961,0.14805194805194805,0.35584415584415585,0.6197183098591549,0.3430232558139535,0.2766950540452014,2.272727272727273,1.3766233766233766,0.8961038961038961,3.549738219895288,2.4306569343065694
Sweden,494,0.6012145748987854,0.17408906882591094,0.22469635627530365,0.6482213438735178,0.5518672199170125,0.09635412395650533,2.2408906882591095,0.8846153846153846,1.3562753036437247,2.8922558922558923,1.7027027027027026
Taiwan,353,0.4702549575070821,0.11898016997167139,0.41076487252124644,0.5760869565217391,0.35502958579881655,0.22105737072292259,2.0708215297450425,1.660056657223796,0.41076487252124644,3.855421686746988,3.413793103448276
Indonesia,224,0.3080357142857143,0.12946428571428573,0.5625,0.4146341463414634,0.24647887323943662,0.16815527310202677,1.0669642857142858,2.392857142857143,-1.3258928571428572,2.7681159420289854,3.873015873015873
Singapore,255,0.2980392156862745,0.12549019607843137,0.5764705882352941,0.52,0.15483870967741936,0.36516129032258066,0.9647058823529412,2.5764705882352943,-1.611764705882353,2.6578947368421053,4.170068027210885
Norway,486,0.5802469135802469,0.14609053497942387,0.2736625514403292,0.6814516129032258,0.47478991596638653,0.20666169693683922,2.248971193415638,1.02880658436214,1.2201646090534979,2.982269503546099,1.8646616541353382
Northern Ireland,215,0.27906976744186046,0.12093023255813953,0.6,0.35714285714285715,0.21367521367521367,0.14346764346764349,1.2232558139534884,2.2,-0.9767441860465116,3.0,3.0232558139534884
Wales,248,0.3548387096774194,0.18548387096774194,0.4596774193548387,0.3949579831932773,0.3178294573643411,0.0771285258289362,1.3548387096774193,1.6008064516129032,-0.24596774193548387,2.7386363636363638,2.6491228070175437
Switzerland,270,0.362962962962963,0.17407407407407408,0.46296296296296297,0.44029850746268656,0.2867647058823529,0.15353380158033364,1.651851851851852,1.7407407407407407,-0.08888888888888889,3.163265306122449,2.672
India,305,0.4721311475409836,0.09836065573770492,0.42950819672131146,0.6071428571428571,0.30656934306569344,0.30057351407716365,2.2098360655737705,1.7344262295081967,0.47540983606557374,4.111111111111111,3.4122137404580153
Japan,431,0.5522041763341067,0.12296983758700696,0.3248259860788863,0.6478260869565218,0.4427860696517413,0.2050400173047805,2.4941995359628772,1.1809744779582367,1.3132250580046403,3.73109243697479,2.3
Haiti,179,0.4748603351955307,0.0670391061452514,0.4581005586592179,0.5875,0.3838383838383838,0.2036616161616162,2.2681564245810057,1.7150837988826815,0.553072625698324,4.105882352941176,3.048780487804878
Iceland,293,0.4539249146757679,0.16382252559726962,0.3822525597269625,0.52,0.40476190476190477,0.11523809523809525,1.795221843003413,1.3310580204778157,0.4641638225255973,2.954887218045113,2.294642857142857
Belgium,257,0.42412451361867703,0.1828793774319066,0.39299610894941633,0.5041322314049587,0.35294117647058826,0.1511910549343704,1.9182879377431907,1.6420233463035019,0.27626459143968873,3.293577981651376,2.8514851485148514
