team,total_matches,win_prob,draw_prob,loss_prob,home_win_prob,away_win_prob,home_advantage,avg_goals_scored,avg_goals_conceded,goal_difference,avg_win_margin,avg_loss_margin
Germany,637,0.6200941915227629,0.12558869701726844,0.2543171114599686,0.6818181818181818,0.543859649122807,0.13795853269537472,2.3877551020408165,0.9701726844583988,1.4175824175824177,3.278481012658228,2.419753086419753
Afghanistan,334,0.47604790419161674,0.0688622754491018,0.4550898203592814,0.5777777777777777,0.35714285714285715,0.22063492063492057,1.4431137724550898,1.464071856287425,-0.020958083832335328,2.811320754716981,2.986842105263158
Bhutan,146,0.4041095890410959,0.1232876712328767,0.4726027397260274,0.463768115942029,0.35064935064935066,0.11311876529267834,1.3150684931506849,1.8013698630136987,-0.4863013698630137,2.8135593220338984,3.4347826086956523
India,822,0.4708029197080292,0.08394160583941605,0.44525547445255476,0.5788288288288288,0.3439153439153439,0.2349134849134849,1.7116788321167884,1.5072992700729928,0.20437956204379562,3.3126614987080103,3.0437158469945356
Pakistan,280,0.3964285714285714,0.10714285714285714,0.49642857142857144,0.5419847328244275,0.2684563758389262,0.2735283569855013,1.292857142857143,1.6714285714285715,-0.37857142857142856,2.864864864864865,3.050359712230216
Maldives,580,0.3775862068965517,0.08448275862068966,0.5379310344827586,0.5086206896551724,0.29022988505747127,0.2183908045977011,1.2,1.9793103448275862,-0.7793103448275862,2.8767123287671232,3.467948717948718
Sri Lanka,318,0.39622641509433965,0.10062893081761007,0.5031446540880503,0.5100671140939598,0.2958579881656805,0.2142091259282793,1.2893081761006289,1.669811320754717,-0.3805031446540881,2.8968253968253967,3.0375
Bangladesh,356,0.4438202247191011,0.0898876404494382,0.46629213483146065,0.5838509316770186,0.3282051282051282,0.2556458034718904,1.5168539325842696,1.5926966292134832,-0.07584269662921349,3.0443037974683542,3.0602409638554215
Nigeria,1123,0.5779162956366874,0.09082813891362422,0.3312555654496883,0.6512820512820513,0.4110787172011662,0.24020333408088512,1.8575244879786286,1.0676758682101515,0.7898486197684773,2.8875192604006163,2.653225806451613
United States,1641,0.6075563680682511,0.1035953686776356,0.28884826325411334,0.6838768115942029,0.4506517690875233,0.23322504250667958,2.130408287629494,1.028031687995125,1.1023765996343693,3.106318956870612,2.717299578059072
Canada,1304,0.48236196319018404,0.11042944785276074,0.4072085889570552,0.5859598853868195,0.36303630363036304,0.2229235817564565,1.6265337423312884,1.3052147239263803,0.32131901840490795,2.9236883942766294,2.6741996233521657
New Zealand,981,0.44954128440366975,0.08766564729867482,0.46279306829765543,0.5481335952848723,0.3432203389830508,0.20491325630182144,1.6320081549439347,1.472986748216106,0.15902140672782875,3.2698412698412698,2.8325991189427313
Czech Republic,453,0.44370860927152317,0.1280353200883002,0.4282560706401766,0.49344978165938863,0.39285714285714285,0.10059263880224578,1.7328918322295805,1.5077262693156732,0.2251655629139073,3.144278606965174,2.731958762886598
France,551,0.542649727767695,0.15063520871143377,0.30671506352087113,0.636986301369863,0.4362934362934363,0.2006928650764267,1.867513611615245,1.159709618874773,0.7078039927404719,2.759197324414716,2.57396449704142
Norway,844,0.5213270142180095,0.1338862559241706,0.3447867298578199,0.5956043956043956,0.43444730077120824,0.16115709483318735,1.9158767772511849,1.197867298578199,0.7180094786729858,2.984090909090909,2.429553264604811
China PR,1264,0.4833860759493671,0.1194620253164557,0.3971518987341772,0.5712468193384224,0.3389121338912134,0.23233468544720898,1.8196202531645569,1.2325949367088607,0.5870253164556962,3.3126022913256956,2.553784860557769
