team,total_matches,win_prob,draw_prob,loss_prob,home_win_prob,away_win_prob,home_advantage,avg_goals_scored,avg_goals_conceded,goal_difference,avg_win_margin,avg_loss_margin
Germany,458,0.6790393013100436,0.12445414847161572,0.1965065502183406,0.7237354085603113,0.6218905472636815,0.10184486129662973,2.7838427947598254,0.8209606986899564,1.962882096069869,3.4212218649517685,1.8333333333333333
Netherlands,404,0.4900990099009901,0.1707920792079208,0.33910891089108913,0.5771144278606966,0.4039408866995074,0.17317354116118916,2.037128712871287,1.297029702970297,0.7400990099009901,2.9444444444444446,2.072992700729927
Italy,489,0.5132924335378323,0.15337423312883436,0.3333333333333333,0.5967078189300411,0.43089430894308944,0.16581350998695166,2.002044989775051,1.3067484662576687,0.6952965235173824,2.641434262948207,1.98159509202454
Denmark,578,0.5259515570934256,0.12975778546712802,0.34429065743944637,0.5916955017301038,0.4602076124567474,0.13148788927335636,2.0899653979238755,1.306228373702422,0.7837370242214533,2.8125,2.020100502512563
England,489,0.5296523517382413,0.1574642126789366,0.3128834355828221,0.59375,0.4592274678111588,0.1345225321888412,2.179959100204499,1.18200408997955,0.9979550102249489,3.003861003861004,1.8954248366013071
Mexico,769,0.4538361508452536,0.09752925877763328,0.4486345903771131,0.5325581395348837,0.35398230088495575,0.178575838649928,1.9609882964889467,1.70481144343303,0.25617685305591675,2.8939828080229226,2.356521739130435
Argentina,309,0.39805825242718446,0.13915857605177995,0.4627831715210356,0.535483870967742,0.2597402597402597,0.27574361122748225,1.7055016181229774,1.9741100323624596,-0.2686084142394822,2.6341463414634148,2.8461538461538463
France,401,0.6084788029925187,0.14962593516209477,0.24189526184538654,0.6912442396313364,0.5108695652173914,0.18037467441394506,2.2443890274314215,0.9800498753117207,1.2643391521197007,2.8524590163934427,1.9484536082474226
Scotland,311,0.4694533762057878,0.10610932475884244,0.42443729903536975,0.5273972602739726,0.41818181818181815,0.10921544209215445,1.9196141479099678,1.5980707395498392,0.3215434083601286,2.8013698630136985,2.340909090909091
Finland,455,0.3252747252747253,0.17362637362637362,0.5010989010989011,0.4158415841584158,0.25296442687747034,0.16287715728094548,1.3164835164835165,1.7736263736263735,-0.45714285714285713,2.3716216216216215,2.4517543859649122
