team,total_matches,win_prob,draw_prob,loss_prob,home_win_prob,away_win_prob,home_advantage,avg_goals_scored,avg_goals_conceded,goal_difference,avg_win_margin,avg_loss_margin
Germany,618,0.6213592233009708,0.1343042071197411,0.24433656957928804,0.7264705882352941,0.49280575539568344,0.23366483283961065,2.48705501618123,1.0453074433656957,1.441747572815534,3.21875,2.2847682119205297
Netherlands,551,0.47549909255898365,0.1560798548094374,0.3684210526315789,0.6428571428571429,0.3192982456140351,0.3235588972431078,1.8784029038112522,1.41016333938294,0.46823956442831216,2.7557251908396947,2.2857142857142856
Pakistan,263,0.4144486692015209,0.12547528517110265,0.4600760456273764,0.7016129032258065,0.15827338129496402,0.5433395219308425,1.5399239543726235,1.7832699619771863,-0.24334600760456274,2.4220183486238533,2.7107438016528924
Nepal,638,0.43103448275862066,0.11598746081504702,0.45297805642633227,0.6913183279742765,0.1834862385321101,0.5078320894421664,1.750783699059561,1.8260188087774294,-0.07523510971786834,2.76,2.792387543252595
Maldives,550,0.3418181818181818,0.10545454545454545,0.5527272727272727,0.6384976525821596,0.1543026706231454,0.4841949819590142,1.4054545454545455,2.32,-0.9145454545454546,2.6702127659574466,3.3059210526315788
Afghanistan,310,0.43548387096774194,0.12903225806451613,0.43548387096774194,0.6848484848484848,0.15172413793103448,0.5331243469174504,1.6870967741935483,1.8161290322580645,-0.12903225806451613,2.748148148148148,3.0444444444444443
Bhutan,139,0.381294964028777,0.1366906474820144,0.48201438848920863,0.6764705882352942,0.09859154929577464,0.5778790389395195,1.4028776978417266,1.935251798561151,-0.5323741007194245,2.509433962264151,3.08955223880597
Sri Lanka,298,0.37919463087248323,0.10067114093959731,0.5201342281879194,0.6014492753623188,0.1875,0.41394927536231885,1.5469798657718121,1.9496644295302012,-0.40268456375838924,2.663716814159292,2.7161290322580647
Colombia,877,0.46864310148232613,0.11060433295324971,0.4207525655644242,0.6427104722792608,0.2512820512820513,0.39142842099720954,1.709236031927024,1.6157354618015964,0.09350057012542759,2.4695863746958637,2.5284552845528454
England,717,0.5174337517433751,0.14644351464435146,0.33612273361227335,0.6657824933687002,0.35294117647058826,0.31284131689811195,1.9818688981868897,1.2789400278940029,0.702928870292887,2.7628032345013476,2.1618257261410787
Nigeria,1039,0.5736284889316651,0.09720885466794996,0.329162656400385,0.7124824684431977,0.26993865030674846,0.4425438181364493,1.973051010587103,1.3128007699711262,0.6602502406159769,2.5184563758389262,2.3830409356725144
Mexico,1607,0.5084007467330429,0.10080896079651525,0.39079029247044184,0.6673058485139022,0.21453900709219859,0.4527668414217036,1.9446172993154947,1.5469819539514624,0.39763534536403233,2.7233782129742963,2.5254777070063694
United States,1548,0.6317829457364341,0.11950904392764858,0.2487080103359173,0.7656546489563567,0.34615384615384615,0.41950080280251056,2.330749354005168,1.1511627906976745,1.1795865633074936,2.8220858895705523,2.425974025974026
Canada,1226,0.5008156606851549,0.10195758564437195,0.3972267536704731,0.6916030534351145,0.2819614711033275,0.40964158233178705,1.8809135399673735,1.4469820554649266,0.433931484502447,2.692182410423453,2.3018480492813143
Thailand,969,0.5314757481940144,0.09597523219814241,0.37254901960784315,0.6751269035532995,0.30687830687830686,0.36824859667499266,2.0350877192982457,1.6233230134158927,0.4117647058823529,2.8660194174757283,2.9833795013850417
Romania,387,0.4263565891472868,0.17829457364341086,0.3953488372093023,0.5729166666666666,0.28205128205128205,0.2908653846153846,1.723514211886305,1.6124031007751938,0.1111111111111111,2.6666666666666665,2.5947712418300655
Norway,805,0.5490683229813664,0.13788819875776398,0.3130434782608696,0.6804597701149425,0.3945945945945946,0.2858651755203479,2.1130434782608694,1.2434782608695651,0.8695652173913043,2.82579185520362,2.1785714285714284
Czech Republic,433,0.42032332563510394,0.13856812933025403,0.44110854503464203,0.5483870967741935,0.2916666666666667,0.2567204301075268,1.861431870669746,1.6443418013856812,0.21709006928406466,2.9835164835164836,2.350785340314136
Australia,974,0.5215605749486653,0.11704312114989733,0.3613963039014374,0.673469387755102,0.29015544041450775,0.38331394734059426,2.0657084188911705,1.4609856262833676,0.6047227926078029,2.872047244094488,2.471590909090909
New Zealand,913,0.452354874041621,0.09419496166484119,0.4534501642935378,0.6795698924731183,0.21651785714285715,0.4630520353302611,1.8488499452354874,1.6352683461117197,0.21358159912376778,2.8692493946731235,2.391304347826087
France,533,0.5459662288930581,0.14634146341463414,0.3076923076923077,0.6762589928057554,0.403921568627451,0.2723374241783044,2.048780487804878,1.2101313320825515,0.8386491557223265,2.725085910652921,2.1097560975609757
Mali,813,0.5436654366543665,0.13407134071340712,0.32226322263222634,0.6359223300970874,0.2512820512820513,0.38464027881503615,1.98769987699877,1.3837638376383763,0.6039360393603936,2.5565610859728505,2.4389312977099236
Gambia,372,0.4731182795698925,0.13978494623655913,0.3870967741935484,0.6083333333333333,0.22727272727272727,0.381060606060606,2.010752688172043,1.5295698924731183,0.48118279569892475,2.778409090909091,2.1527777777777777
Cape Verde,251,0.4262948207171315,0.13545816733067728,0.43824701195219123,0.6507936507936508,0.2,0.4507936507936508,1.6015936254980079,1.8924302788844622,-0.2908366533864542,2.383177570093458,2.981818181818182
Senegal,711,0.5344585091420534,0.1308016877637131,0.33473980309423346,0.6891304347826087,0.250996015936255,0.43813441884635373,2.0225035161744023,1.4247538677918425,0.5977496483825597,2.75,2.6050420168067228
Guinea-Bissau,236,0.3516949152542373,0.13983050847457626,0.5084745762711864,0.6421052631578947,0.15602836879432624,0.4860768943635685,1.444915254237288,2.169491525423729,-0.7245762711864406,2.1927710843373496,2.941666666666667
