team,total_matches,win_prob,draw_prob,loss_prob,home_win_prob,away_win_prob,home_advantage,avg_goals_scored,avg_goals_conceded,goal_difference,avg_win_margin,avg_loss_margin
Germany,419,0.6945107398568019,0.13126491646778043,0.17422434367541767,0.7478632478632479,0.6270270270270271,0.12083622083622081,2.8949880668257757,0.7398568019093079,2.155131264916468,3.5051546391752577,1.6027397260273972
Netherlands,333,0.5105105105105106,0.17417417417417416,0.3153153153153153,0.6012269938650306,0.4235294117647059,0.17769758210032477,2.051051051051051,1.117117117117117,0.933933933933934,2.988235294117647,1.8761904761904762
Italy,400,0.5475,0.165,0.2875,0.6157635467980296,0.47715736040609136,0.13860618639193822,2.0525,1.125,0.9275,2.7168949771689497,1.9478260869565218
Denmark,442,0.5339366515837104,0.1425339366515837,0.3235294117647059,0.6142857142857143,0.46120689655172414,0.15307881773399018,2.0995475113122173,1.1312217194570136,0.9683257918552036,2.98728813559322,1.937062937062937
England,392,0.5867346938775511,0.16581632653061223,0.24744897959183673,0.6714975845410628,0.4918918918918919,0.17960569264917087,2.38265306122449,0.9770408163265306,1.405612244897959,3.1782608695652175,1.8556701030927836
Mexico,375,0.432,0.096,0.472,0.654320987654321,0.26291079812206575,0.39141018953225526,1.9413333333333334,1.968,-0.02666666666666667,3.3641975308641974,3.135593220338983
Argentina,185,0.4,0.15675675675675677,0.44324324324324327,0.5955056179775281,0.21875,0.3767556179775281,1.545945945945946,1.8702702702702703,-0.32432432432432434,2.7162162162162162,3.182926829268293
France,366,0.6284153005464481,0.16120218579234974,0.2103825136612022,0.7029702970297029,0.5365853658536586,0.16638493117604436,2.289617486338798,0.8825136612021858,1.407103825136612,2.882608695652174,1.922077922077922
Scotland,263,0.4714828897338403,0.10266159695817491,0.42585551330798477,0.5196850393700787,0.4264705882352941,0.0932144511347846,2.0228136882129277,1.585551330798479,0.4372623574144487,3.1370967741935485,2.4464285714285716
Finland,369,0.3143631436314363,0.18157181571815717,0.5040650406504065,0.43037974683544306,0.22748815165876776,0.2028915951766753,1.2926829268292683,1.8184281842818428,-0.5257452574525745,2.706896551724138,2.7311827956989245
Thailand,363,0.5316804407713499,0.07988980716253444,0.3884297520661157,0.6808510638297872,0.37142857142857144,0.3094224924012158,2.5509641873278235,1.8539944903581267,0.696969696969697,4.020725388601036,3.7092198581560285
Hong Kong,148,0.23648648648648649,0.07432432432432433,0.6891891891891891,0.328125,0.16666666666666666,0.16145833333333334,0.9121621621621622,3.6824324324324325,-2.77027027027027,2.8,4.980392156862745
New Zealand,253,0.38735177865612647,0.1225296442687747,0.4901185770750988,0.5175438596491229,0.2805755395683453,0.23696832008077756,2.2529644268774702,1.5889328063241106,0.6640316205533597,4.8061224489795915,2.443548387096774
Australia,326,0.5061349693251533,0.13803680981595093,0.3558282208588957,0.6353591160220995,0.3448275862068966,0.2905315298152029,2.4263803680981595,1.322085889570552,1.1042944785276074,3.6303030303030304,2.060344827586207
Sweden,488,0.5983606557377049,0.17827868852459017,0.22336065573770492,0.6506024096385542,0.5439330543933054,0.10666935524524879,2.2336065573770494,0.9016393442622951,1.3319672131147542,2.8767123287671232,1.7431192660550459
Taiwan,278,0.4784172661870504,0.07913669064748201,0.44244604316546765,0.6180555555555556,0.3283582089552239,0.2896973466003317,2.366906474820144,1.8633093525179856,0.5035971223021583,4.30827067669173,3.5203252032520327
Indonesia,162,0.2716049382716049,0.12345679012345678,0.6049382716049383,0.4090909090909091,0.17708333333333334,0.23200757575757577,1.1851851851851851,3.234567901234568,-2.049382716049383,2.6818181818181817,4.591836734693878
Singapore,187,0.28342245989304815,0.06417112299465241,0.6524064171122995,0.5405405405405406,0.11504424778761062,0.42549629275292994,1.2620320855614973,3.1390374331550803,-1.8770053475935828,3.3773584905660377,4.344262295081967
