team,total_matches,win_prob,draw_prob,loss_prob,home_win_prob,away_win_prob,home_advantage,avg_goals_scored,avg_goals_conceded,goal_difference,avg_win_margin,avg_loss_margin
Germany,458,0.6812227074235808,0.1331877729257642,0.185589519650655,0.7315175097276264,0.6169154228855721,0.11460208684205431,2.8449781659388647,0.834061135371179,2.010917030567686,3.4198717948717947,1.7176470588235293
Netherlands,404,0.5,0.17574257425742573,0.32425742574257427,0.5671641791044776,0.43349753694581283,0.13366664215866475,1.9752475247524752,1.2004950495049505,0.7747524752475248,2.767326732673267,1.8778625954198473
Italy,489,0.5357873210633947,0.15337423312883436,0.310838445807771,0.5967078189300411,0.47560975609756095,0.12109806283248015,1.9938650306748467,1.196319018404908,0.7975460122699386,2.5801526717557253,1.881578947368421
Denmark,578,0.5311418685121108,0.1384083044982699,0.3304498269896194,0.5847750865051903,0.47750865051903113,0.10726643598615915,2.0242214532871974,1.2491349480968859,0.7750865051903114,2.6514657980456025,1.9162303664921465
England,489,0.556237218813906,0.1492842535787321,0.294478527607362,0.609375,0.4978540772532189,0.1115209227467811,2.2515337423312882,1.1063394683026584,1.1451942740286298,2.926470588235294,1.6388888888888888
Mexico,769,0.38491547464239273,0.1352405721716515,0.4798439531859558,0.4627906976744186,0.2861356932153392,0.1766550044590794,1.6085825747724318,1.7451235370611184,-0.13654096228868662,2.375,2.18970189701897
Argentina,309,0.3365695792880259,0.1423948220064725,0.5210355987055016,0.4064516129032258,0.2662337662337662,0.14021784666945958,1.3236245954692556,1.8284789644012944,-0.5048543689320388,2.144230769230769,2.3540372670807455
France,401,0.6209476309226932,0.15211970074812967,0.22693266832917705,0.695852534562212,0.532608695652174,0.16324383891003802,2.2044887780548628,0.9251870324189526,1.2793017456359101,2.7670682730923697,1.934065934065934
Scotland,311,0.49517684887459806,0.10610932475884244,0.3987138263665595,0.5205479452054794,0.4727272727272727,0.047820672478206705,1.9453376205787782,1.504823151125402,0.4405144694533762,2.7467532467532467,2.306451612903226
Finland,455,0.2813186813186813,0.17582417582417584,0.5428571428571428,0.3316831683168317,0.24110671936758893,0.09057644894924277,1.1582417582417583,1.8087912087912088,-0.6505494505494506,2.3359375,2.408906882591093
Thailand,535,0.577570093457944,0.10093457943925234,0.32149532710280376,0.6578947368421053,0.47186147186147187,0.18603326498063344,2.2672897196261683,1.4429906542056075,0.8242990654205608,3.1100323624595467,3.0232558139534884
Hong Kong,207,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.2823529411764706,0.18032786885245902,0.10202507232401156,0.8405797101449275,3.178743961352657,-2.3381642512077296,2.5,4.340579710144928
New Zealand,458,0.43013100436681223,0.12882096069868995,0.4410480349344978,0.5114155251141552,0.35564853556485354,0.15576698954930168,1.98471615720524,1.51528384279476,0.46943231441048033,3.0913705583756346,1.9504950495049505
Australia,508,0.5098425196850394,0.1279527559055118,0.36220472440944884,0.6041666666666666,0.38636363636363635,0.21780303030303028,2.25,1.3858267716535433,0.8641732283464567,3.030888030888031,1.8804347826086956
Sweden,517,0.5957446808510638,0.1760154738878143,0.22823984526112184,0.6370370370370371,0.5506072874493927,0.08642974958764438,2.230174081237911,0.9052224371373307,1.3249516441005802,2.8344155844155843,1.5932203389830508
Taiwan,481,0.4968814968814969,0.1392931392931393,0.36382536382536385,0.5532786885245902,0.4388185654008439,0.11446012312374626,2.045738045738046,1.5384615384615385,0.5072765072765073,3.087866108786611,2.822857142857143
Indonesia,327,0.290519877675841,0.19877675840978593,0.5107033639143731,0.4215686274509804,0.2311111111111111,0.1904575163398693,0.8899082568807339,1.9908256880733946,-1.1009174311926606,1.8421052631578947,3.2035928143712575
Singapore,356,0.18258426966292135,0.1853932584269663,0.6320224719101124,0.2808219178082192,0.11428571428571428,0.16653620352250492,0.5084269662921348,2.1853932584269664,-1.6769662921348314,1.5538461538461539,3.102222222222222
Norway,529,0.5822306238185255,0.14555765595463138,0.2722117202268431,0.6606498194945848,0.49603174603174605,0.16461807346283874,2.2627599243856333,1.0642722117202268,1.1984877126654063,2.909090909090909,1.8194444444444444
Northern Ireland,255,0.27450980392156865,0.15294117647058825,0.5725490196078431,0.31896551724137934,0.23741007194244604,0.0815554452989333,1.1333333333333333,2.0431372549019606,-0.9098039215686274,2.3142857142857145,2.6986301369863015
Switzerland,279,0.36917562724014336,0.16845878136200718,0.46236559139784944,0.43795620437956206,0.3028169014084507,0.13513930297111137,1.6308243727598566,1.7132616487455197,-0.08243727598566308,3.058252427184466,2.62015503875969
Wales,303,0.3465346534653465,0.18151815181518152,0.47194719471947194,0.3356164383561644,0.35668789808917195,-0.021071459733007558,1.3366336633663367,1.5874587458745875,-0.2508250825082508,2.276190476190476,2.202797202797203
India,421,0.5985748218527316,0.1187648456057007,0.2826603325415677,0.6410256410256411,0.5454545454545454,0.09557109557109567,2.4061757719714962,1.3539192399049882,1.0522565320665083,3.0793650793650795,2.7983193277310923
Japan,519,0.5491329479768786,0.11946050096339114,0.33140655105973027,0.6357142857142857,0.4476987447698745,0.1880155409444112,2.4161849710982657,1.2658959537572254,1.1502890173410405,3.3859649122807016,2.13953488372093
Haiti,318,0.44654088050314467,0.1289308176100629,0.42452830188679247,0.4863013698630137,0.4127906976744186,0.07351067218859508,1.889937106918239,1.5628930817610063,0.3270440251572327,2.7464788732394365,2.1185185185185187
Iceland,317,0.4384858044164038,0.17034700315457413,0.3911671924290221,0.4788732394366197,0.4057142857142857,0.073158953722334,1.7886435331230284,1.3974763406940063,0.3911671924290221,2.79136690647482,2.129032258064516
Belgium,275,0.41454545454545455,0.18545454545454546,0.4,0.4765625,0.36054421768707484,0.11601828231292516,1.9090909090909092,1.6072727272727272,0.3018181818181818,3.192982456140351,2.5545454545454547
Republic of Ireland,282,0.43617021276595747,0.1453900709219858,0.41843971631205673,0.4852941176470588,0.3904109589041096,0.09488315874294923,1.475177304964539,1.3652482269503545,0.1099290780141844,2.3577235772357725,2.194915254237288
Portugal,353,0.28328611898017,0.16147308781869688,0.5552407932011332,0.2826086956521739,0.2845528455284553,-0.001944149876281387,1.158640226628895,1.9263456090651558,-0.7677053824362606,2.36,2.586734693877551
Malaysia,358,0.24581005586592178,0.15921787709497207,0.5949720670391061,0.33766233766233766,0.17647058823529413,0.16119174942704353,0.7653631284916201,2.282122905027933,-1.5167597765363128,1.75,3.272300469483568
Philippines,506,0.3300395256916996,0.11264822134387352,0.5573122529644269,0.4219858156028369,0.21428571428571427,0.2077001013171226,1.16798418972332,2.039525691699605,-0.8715415019762845,2.287425149700599,2.9184397163120566
New Caledonia,51,0.4117647058823529,0.17647058823529413,0.4117647058823529,0.5161290322580645,0.25,0.2661290322580645,2.0392156862745097,1.8431372549019607,0.19607843137254902,3.0952380952380953,2.619047619047619
Hungary,287,0.3240418118466899,0.156794425087108,0.519163763066202,0.3333333333333333,0.31645569620253167,0.016877637130801648,1.5261324041811846,1.9303135888501741,-0.40418118466898956,2.956989247311828,2.6241610738255035
Spain,326,0.5766871165644172,0.15337423312883436,0.26993865030674846,0.6666666666666666,0.4810126582278481,0.18565400843881852,2.4723926380368098,1.0828220858895705,1.3895705521472392,3.271276595744681,1.8409090909090908
United States,856,0.7453271028037384,0.1308411214953271,0.12383177570093458,0.8029801324503312,0.6071428571428571,0.19583727530747408,2.7698598130841123,0.7815420560747663,1.9883177570093458,2.938871473354232,1.6320754716981132
China PR,705,0.5290780141843971,0.15177304964539007,0.3191489361702128,0.5995423340961098,0.4141791044776119,0.18536322961849788,2.174468085106383,1.1390070921985815,1.0354609929078014,3.067024128686327,1.84
Bulgaria,116,0.1724137931034483,0.1206896551724138,0.7068965517241379,0.13559322033898305,0.21052631578947367,-0.07493309545049062,0.7844827586206896,2.836206896551724,-2.0517241379310347,2.1,3.4146341463414633
