team,total_matches,win_prob,draw_prob,loss_prob,home_win_prob,away_win_prob,home_advantage,avg_goals_scored,avg_goals_conceded,goal_difference,avg_win_margin,avg_loss_margin
Germany,473,0.6892177589852009,0.13107822410147993,0.17970401691331925,0.7348484848484849,0.631578947368421,0.10326953748006384,2.8308668076109935,0.828752642706131,2.0021141649048624,3.334355828220859,1.6470588235294117
Netherlands,422,0.5,0.17061611374407584,0.3293838862559242,0.5497630331753555,0.45023696682464454,0.09952606635071093,1.995260663507109,1.2180094786729858,0.7772511848341233,2.796208530805687,1.8848920863309353
Italy,516,0.5135658914728682,0.15310077519379844,0.3333333333333333,0.55,0.4765625,0.07343750000000004,1.9864341085271318,1.2325581395348837,0.7538759689922481,2.5924528301886793,1.7325581395348837
Denmark,615,0.5349593495934959,0.13658536585365855,0.3284552845528455,0.5852090032154341,0.48355263157894735,0.10165637163648678,2.0,1.216260162601626,0.7837398373983739,2.5775075987841944,1.811881188118812
England,515,0.5320388349514563,0.1766990291262136,0.2912621359223301,0.6037037037037037,0.4530612244897959,0.15064247921390783,2.1941747572815533,1.159223300970874,1.0349514563106796,2.8905109489051095,1.7266666666666666
Mexico,864,0.40162037037037035,0.13425925925925927,0.46412037037037035,0.46169354838709675,0.32065217391304346,0.1410413744740533,1.5717592592592593,1.6724537037037037,-0.10069444444444445,2.2276657060518734,2.144638403990025
Argentina,353,0.35127478753541075,0.1274787535410765,0.5212464589235127,0.441340782122905,0.25862068965517243,0.18272009246773258,1.368271954674221,1.821529745042493,-0.45325779036827196,2.2338709677419355,2.375
France,416,0.6129807692307693,0.16826923076923078,0.21875,0.6666666666666666,0.5497382198952879,0.1169284467713787,2.237980769230769,0.9399038461538461,1.2980769230769231,2.7450980392156863,1.7582417582417582
Scotland,321,0.4766355140186916,0.11526479750778816,0.40809968847352024,0.5436241610738255,0.4186046511627907,0.12501950991103478,1.9532710280373833,1.5638629283489096,0.3894080996884735,2.7516339869281046,2.2595419847328246
Finland,477,0.2914046121593291,0.18238993710691823,0.5262054507337526,0.352112676056338,0.24242424242424243,0.10968843363209557,1.2033542976939204,1.7840670859538783,-0.5807127882599581,2.258992805755396,2.354581673306773
Thailand,580,0.5844827586206897,0.1,0.31551724137931036,0.6696428571428571,0.4672131147540984,0.20242974238875872,2.274137931034483,1.4724137931034482,0.8017241379310345,2.967551622418879,2.9562841530054644
Hong Kong,216,0.21296296296296297,0.10185185185185185,0.6851851851851852,0.2696629213483146,0.1732283464566929,0.09643457489162169,0.8055555555555556,3.0694444444444446,-2.263888888888889,2.4782608695652173,4.074324324324325
New Zealand,519,0.4277456647398844,0.12909441233140656,0.44315992292870904,0.476,0.3828996282527881,0.09310037174721186,1.8670520231213872,1.4951830443159924,0.371868978805395,2.8828828828828827,1.9434782608695653
Australia,566,0.5477031802120141,0.12367491166077739,0.3286219081272085,0.6307692307692307,0.43568464730290457,0.19508458346632618,2.224381625441696,1.3091872791519434,0.9151943462897526,2.7774193548387096,1.8440860215053763
Sweden,529,0.5935727788279773,0.1776937618147448,0.22873345935727787,0.628158844765343,0.5555555555555556,0.07260328920978742,2.223062381852552,0.8998109640831758,1.3232514177693762,2.8121019108280256,1.512396694214876
Taiwan,546,0.4835164835164835,0.11538461538461539,0.4010989010989011,0.528169014084507,0.4351145038167939,0.09305451026771311,2.0128205128205128,1.6153846153846154,0.3974358974358974,2.965909090909091,2.584474885844749
Indonesia,375,0.2986666666666667,0.184,0.5173333333333333,0.423728813559322,0.24124513618677043,0.18248367737255158,0.8213333333333334,1.8773333333333333,-1.056,1.7857142857142858,3.0721649484536084
Singapore,393,0.20610687022900764,0.15267175572519084,0.6412213740458015,0.2857142857142857,0.15086206896551724,0.13485221674876846,0.55470737913486,2.1170483460559795,-1.5623409669211197,1.4320987654320987,2.8968253968253967
Norway,560,0.5714285714285714,0.15,0.2785714285714286,0.6565656565656566,0.4752851711026616,0.18128048546299497,2.2232142857142856,1.125,1.0982142857142858,2.81875,1.8397435897435896
Northern Ireland,272,0.27941176470588236,0.13602941176470587,0.5845588235294118,0.3252032520325203,0.24161073825503357,0.08359251377748675,1.1691176470588236,2.099264705882353,-0.9301470588235294,2.276315789473684,2.6792452830188678
Switzerland,282,0.35106382978723405,0.17375886524822695,0.475177304964539,0.4306569343065693,0.27586206896551724,0.15479486534105208,1.624113475177305,1.7624113475177305,-0.13829787234042554,3.1313131313131315,2.6044776119402986
Wales,323,0.3126934984520124,0.18885448916408668,0.4984520123839009,0.33121019108280253,0.29518072289156627,0.03602946819123626,1.2074303405572755,1.5789473684210527,-0.3715170278637771,2.227722772277228,2.142857142857143
India,463,0.5831533477321814,0.10583153347732181,0.31101511879049676,0.627906976744186,0.526829268292683,0.1010777084515031,2.308855291576674,1.3930885529157668,0.9157667386609071,2.888888888888889,2.4722222222222223
Japan,543,0.5524861878453039,0.1141804788213628,0.3333333333333333,0.636986301369863,0.4541832669322709,0.1828030344375921,2.4548802946593002,1.281767955801105,1.1731123388581952,3.4166666666666665,2.143646408839779
Haiti,371,0.4582210242587601,0.14555256064690028,0.39622641509433965,0.49122807017543857,0.43,0.061228070175438576,1.9299191374663074,1.6307277628032344,0.2991913746630728,2.523529411764706,2.163265306122449
Iceland,327,0.44954128440366975,0.1743119266055046,0.3761467889908257,0.5103448275862069,0.4010989010989011,0.1092459264873058,1.7889908256880733,1.3700305810397553,0.41896024464831805,2.727891156462585,2.1463414634146343
Belgium,282,0.4326241134751773,0.19148936170212766,0.375886524822695,0.49230769230769234,0.3815789473684211,0.11072874493927126,1.9539007092198581,1.5815602836879432,0.3723404255319149,3.122950819672131,2.6037735849056602
Republic of Ireland,292,0.4246575342465753,0.136986301369863,0.4383561643835616,0.4397163120567376,0.4105960264900662,0.0291202855666714,1.4315068493150684,1.3869863013698631,0.04452054794520548,2.2983870967741935,2.125
Portugal,368,0.26902173913043476,0.15217391304347827,0.5788043478260869,0.2869198312236287,0.2366412213740458,0.05027860984958288,1.1494565217391304,2.010869565217391,-0.8614130434782609,2.3434343434343434,2.5774647887323945
Malaysia,399,0.23057644110275688,0.19548872180451127,0.5739348370927319,0.2840909090909091,0.18834080717488788,0.09575010191602124,0.7243107769423559,2.1152882205513786,-1.3909774436090225,1.673913043478261,3.096069868995633
Philippines,562,0.3167259786476868,0.11743772241992882,0.5658362989323843,0.4169278996865204,0.18518518518518517,0.2317427145013352,1.1583629893238434,2.0160142348754446,-0.8576512455516014,2.151685393258427,2.720125786163522
New Caledonia,76,0.4473684210526316,0.17105263157894737,0.3815789473684211,0.55,0.3333333333333333,0.21666666666666673,1.9210526315789473,1.5789473684210527,0.34210526315789475,2.8529411764705883,2.4482758620689653
Nepal,389,0.5526992287917738,0.11568123393316196,0.33161953727506427,0.6530612244897959,0.45077720207253885,0.20228402241725701,2.025706940874036,1.3290488431876606,0.6966580976863753,2.5767441860465117,2.193798449612403
Bangladesh,216,0.5046296296296297,0.14814814814814814,0.3472222222222222,0.5346534653465347,0.4782608695652174,0.05639259578131728,1.6296296296296295,1.4583333333333333,0.1712962962962963,2.1376146788990824,2.6133333333333333
Bhutan,97,0.24742268041237114,0.16494845360824742,0.5876288659793815,0.3111111111111111,0.19230769230769232,0.1188034188034188,0.865979381443299,2.154639175257732,-1.288659793814433,2.3333333333333335,3.175438596491228
Afghanistan,182,0.11538461538461539,0.19230769230769232,0.6923076923076923,0.11578947368421053,0.11494252873563218,0.0008469449485783431,0.3516483516483517,2.0,-1.6483516483516483,1.5714285714285714,2.642857142857143
Pakistan,156,0.41025641025641024,0.16025641025641027,0.42948717948717946,0.44871794871794873,0.3717948717948718,0.07692307692307693,1.2692307692307692,1.5384615384615385,-0.2692307692307692,1.90625,2.4477611940298507
North Korea,325,0.7138461538461538,0.12,0.16615384615384615,0.7450980392156863,0.686046511627907,0.05905152758777932,3.1784615384615384,0.8553846153846154,2.3230769230769233,3.6422413793103448,1.6666666666666667
Nigeria,706,0.5835694050991501,0.13739376770538245,0.2790368271954674,0.6,0.5486725663716814,0.0513274336283186,2.0226628895184136,1.1898016997167138,0.8328611898016998,2.237864077669903,1.6954314720812182
China PR,757,0.5297225891677675,0.15191545574636725,0.31836195508586523,0.5913978494623656,0.4315068493150685,0.15989100014729712,2.2034346103038307,1.1915455746367238,1.011889035667107,3.0124688279301743,1.83402489626556
South Korea,549,0.4207650273224044,0.12932604735883424,0.44990892531876137,0.5090252707581228,0.33088235294117646,0.1781429178169463,1.9508196721311475,1.6174863387978142,0.3333333333333333,3.2164502164502164,2.2672064777327936
Sri Lanka,190,0.2578947368421053,0.11578947368421053,0.6263157894736842,0.27586206896551724,0.24271844660194175,0.03314362236357549,0.7473684210526316,1.9578947368421054,-1.2105263157894737,1.6122448979591837,2.596638655462185
Russia,499,0.48697394789579157,0.13226452905811623,0.3807615230460922,0.5384615384615384,0.44150943396226416,0.09695210449927427,1.7695390781563127,1.4569138276553106,0.312625250501002,2.3004115226337447,2.1210526315789475
Maldives,317,0.07255520504731862,0.12618296529968454,0.8012618296529969,0.09836065573770492,0.05641025641025641,0.041950399327448505,0.3280757097791798,2.678233438485804,-2.3501577287066246,1.2608695652173914,3.047244094488189
Canada,672,0.49255952380952384,0.14583333333333334,0.36160714285714285,0.5863095238095238,0.39880952380952384,0.1875,1.9107142857142858,1.3794642857142858,0.53125,2.4803625377643503,1.9094650205761317
United States,936,0.7510683760683761,0.12393162393162394,0.125,0.7954887218045112,0.6420664206642066,0.15342230114030464,2.8365384615384617,0.8707264957264957,1.9658119658119657,2.8961593172119486,1.6752136752136753
Mali,525,0.4742857142857143,0.1676190476190476,0.3580952380952381,0.5169712793733682,0.3591549295774648,0.15781634979590337,1.6857142857142857,1.3047619047619048,0.38095238095238093,2.1204819277108435,1.7446808510638299
Gambia,228,0.3508771929824561,0.16666666666666666,0.4824561403508772,0.3472222222222222,0.35714285714285715,-0.009920634920634941,1.1929824561403508,1.513157894736842,-0.3201754385964912,1.5625,1.8
Cape Verde,155,0.6064516129032258,0.16129032258064516,0.23225806451612904,0.7051282051282052,0.5064935064935064,0.19863469863469874,1.864516129032258,0.9548387096774194,0.9096774193548387,2.127659574468085,1.6388888888888888
Guinea,151,0.08609271523178808,0.25165562913907286,0.6622516556291391,0.1346153846153846,0.06060606060606061,0.074009324009324,0.4503311258278146,2.185430463576159,-1.7350993377483444,1.2307692307692308,2.78
Senegal,454,0.4845814977973568,0.1696035242290749,0.3458149779735683,0.5085324232081911,0.4409937888198758,0.06753863438831537,1.5837004405286343,1.2665198237885462,0.31718061674008813,1.9272727272727272,1.78343949044586
Sierra Leone,174,0.29310344827586204,0.1724137931034483,0.5344827586206896,0.4426229508196721,0.21238938053097345,0.23023357028869867,1.0689655172413792,1.6781609195402298,-0.6091954022988506,1.5490196078431373,1.989247311827957
Guinea-Bissau,152,0.2631578947368421,0.20394736842105263,0.5328947368421053,0.323943661971831,0.20987654320987653,0.11406711876195447,0.9210526315789473,1.736842105263158,-0.8157894736842105,1.25,2.1481481481481484
Myanmar,506,0.5869565217391305,0.12845849802371542,0.2845849802371542,0.7065637065637066,0.46153846153846156,0.24502524502524503,2.2549407114624507,1.2786561264822134,0.9762845849802372,2.727272727272727,2.1944444444444446
Iran,334,0.6586826347305389,0.08982035928143713,0.25149700598802394,0.7183098591549296,0.6145833333333334,0.10372652582159625,2.311377245508982,1.089820359281437,1.221556886227545,2.6,1.9523809523809523
Ivory Coast,253,0.43873517786561267,0.23715415019762845,0.3241106719367589,0.5648148148148148,0.3448275862068966,0.2199872286079182,1.7351778656126482,1.5019762845849802,0.233201581027668,2.108108108108108,2.1341463414634148
Ghana,461,0.5075921908893709,0.15184381778741865,0.3405639913232104,0.5542168674698795,0.4528301886792453,0.10138667879063423,1.8459869848156183,1.3644251626898047,0.48156182212581344,2.2264957264957266,1.9044585987261147
Malta,286,0.3006993006993007,0.16083916083916083,0.5384615384615384,0.32666666666666666,0.27205882352941174,0.05460784313725492,0.951048951048951,1.7762237762237763,-0.8251748251748252,1.627906976744186,2.4415584415584415
Chad,103,0.6504854368932039,0.13592233009708737,0.21359223300970873,0.6470588235294118,0.6538461538461539,-0.006787330316742057,2.1067961165048543,1.1359223300970873,0.970873786407767,2.1791044776119404,2.090909090909091
Equatorial Guinea,189,0.42857142857142855,0.2275132275132275,0.3439153439153439,0.5333333333333333,0.2976190476190476,0.2357142857142857,1.5132275132275133,1.3915343915343916,0.12169312169312169,1.9382716049382716,2.0615384615384613
