team,total_matches,win_prob,draw_prob,loss_prob,home_win_prob,away_win_prob,home_advantage,avg_goals_scored,avg_goals_conceded,goal_difference,avg_win_margin,avg_loss_margin
Germany,542,0.6568265682656826,0.11439114391143912,0.22878228782287824,0.7633333333333333,0.5247933884297521,0.2385399449035812,2.7047970479704797,1.0129151291512914,1.6918819188191883,3.438202247191011,2.475806451612903
Netherlands,473,0.5116279069767442,0.13953488372093023,0.3488372093023256,0.6623376623376623,0.3677685950413223,0.29456906729634,2.1670190274841437,1.3509513742071881,0.8160676532769556,3.239669421487603,2.412121212121212
Italy,614,0.5228013029315961,0.11726384364820847,0.35993485342019543,0.6590909090909091,0.38562091503267976,0.2734699940582293,2.1058631921824102,1.4723127035830619,0.6335504885993485,2.9906542056074765,2.583710407239819
Denmark,778,0.5372750642673522,0.09511568123393316,0.3676092544987147,0.7146341463414634,0.33967391304347827,0.3749602332979851,2.183804627249357,1.493573264781491,0.6902313624678663,3.165071770334928,2.7482517482517483
England,619,0.5492730210016155,0.11308562197092084,0.3376413570274637,0.7177914110429447,0.36177474402730375,0.356016667015641,2.268174474959612,1.3796445880452342,0.8885298869143781,3.2588235294117647,2.6698564593301435
Mexico,1223,0.544562551103843,0.06377759607522486,0.39165985282093213,0.7613941018766756,0.20545073375262055,0.555943368124055,2.372035977105478,1.7702371218315618,0.6017988552739166,3.4984984984984986,3.32776617954071
Argentina,458,0.4279475982532751,0.08951965065502183,0.48253275109170307,0.696969696969697,0.15418502202643172,0.5427846749432653,1.762008733624454,2.185589519650655,-0.42358078602620086,3.0816326530612246,3.6108597285067874
France,476,0.5840336134453782,0.13655462184873948,0.27941176470588236,0.7023809523809523,0.45089285714285715,0.2514880952380952,2.1995798319327733,1.153361344537815,1.046218487394958,2.9244604316546763,2.3684210526315788
Scotland,358,0.44972067039106145,0.0893854748603352,0.46089385474860334,0.5568862275449101,0.35602094240837695,0.20086528513653318,1.9301675977653632,1.782122905027933,0.14804469273743018,3.049689440993789,2.6545454545454548
Nepal,523,0.4665391969407266,0.05736137667304015,0.47609942638623326,0.7340823970037453,0.1875,0.5465823970037453,2.1625239005736137,2.1510516252390057,0.011472275334608031,3.7336065573770494,3.6345381526104417
Bangladesh,270,0.45185185185185184,0.05555555555555555,0.4925925925925926,0.6976744186046512,0.22695035460992907,0.4707240639947221,2.085185185185185,2.311111111111111,-0.22592592592592592,3.6557377049180326,3.81203007518797
Pakistan,208,0.40384615384615385,0.08173076923076923,0.5144230769230769,0.7021276595744681,0.15789473684210525,0.5442329227323628,1.7451923076923077,2.2115384615384617,-0.46634615384615385,3.3452380952380953,3.532710280373832
India,624,0.5048076923076923,0.06570512820512821,0.42948717948717946,0.7382352941176471,0.22535211267605634,0.5128831814415907,2.3365384615384617,1.953525641025641,0.38301282051282054,3.7396825396825397,3.503731343283582
Maldives,421,0.40380047505938244,0.052256532066508314,0.5439429928741093,0.7485029940119761,0.17716535433070865,0.5713376396812674,1.8717339667458432,2.7695961995249405,-0.8978622327790974,3.5588235294117645,4.292576419213974
Afghanistan,243,0.48559670781893005,0.06172839506172839,0.45267489711934156,0.808,0.1440677966101695,0.6639322033898305,1.9876543209876543,2.1646090534979425,-0.17695473251028807,3.389830508474576,4.027272727272727
Bhutan,119,0.3697478991596639,0.07563025210084033,0.5546218487394958,0.5689655172413793,0.18032786885245902,0.38863764838892034,1.6218487394957983,2.6554621848739495,-1.0336134453781514,3.2954545454545454,4.0606060606060606
Russia,630,0.4857142857142857,0.08253968253968254,0.43174603174603177,0.7166123778501629,0.26625386996904027,0.4503585078811226,1.9206349206349207,1.7777777777777777,0.14285714285714285,3.019607843137255,3.0661764705882355
Vietnam,788,0.6535532994923858,0.05203045685279188,0.29441624365482233,0.7705479452054794,0.31862745098039214,0.4519204942250873,2.7588832487309647,1.501269035532995,1.2576142131979695,3.530097087378641,3.564655172413793
Thailand,768,0.5442708333333334,0.07552083333333333,0.3802083333333333,0.7248908296943232,0.27741935483870966,0.4474714748556135,2.4361979166666665,1.8346354166666667,0.6015625,3.610047846889952,3.585616438356164
North Korea,433,0.5150115473441108,0.08545034642032333,0.3995381062355658,0.7446808510638298,0.33877551020408164,0.4059053408597481,2.672055427251732,1.7043879907621247,0.9676674364896074,4.2825112107623315,3.098265895953757
United States,1232,0.6883116883116883,0.09172077922077922,0.21996753246753248,0.8421052631578947,0.3395225464190981,0.5025827167387966,2.6875,1.1079545454545454,1.5795454545454546,3.2629716981132075,3.029520295202952
New Zealand,720,0.4388888888888889,0.06805555555555555,0.4930555555555556,0.6894586894586895,0.2005420054200542,0.4889166840386353,2.1333333333333333,1.9375,0.19583333333333333,3.8512658227848102,3.0309859154929577
Romania,343,0.41690962099125367,0.1282798833819242,0.45481049562682213,0.5872093023255814,0.24561403508771928,0.34159526723786215,1.8629737609329446,1.9533527696793003,-0.09037900874635568,3.265734265734266,3.1923076923076925
Canada,932,0.5139484978540773,0.0890557939914163,0.3969957081545064,0.7510204081632653,0.251131221719457,0.4998891864438083,2.188841201716738,1.6523605150214593,0.5364806866952789,3.356993736951983,2.9945945945945946
Ukraine,377,0.46684350132625996,0.10344827586206896,0.4297082228116711,0.6685082872928176,0.28061224489795916,0.3878960423948585,1.9151193633952255,1.896551724137931,0.01856763925729443,2.9545454545454546,3.1666666666666665
