team,total_matches,win_prob,draw_prob,loss_prob,home_win_prob,away_win_prob,home_advantage,avg_goals_scored,avg_goals_conceded,goal_difference,avg_win_margin,avg_loss_margin
Germany,522,0.6685823754789272,0.1206896551724138,0.210727969348659,0.718213058419244,0.6060606060606061,0.11215245235863791,2.7911877394636013,0.9099616858237548,1.8812260536398469,3.315186246418338,1.5909090909090908
Netherlands,457,0.5010940919037199,0.15973741794310722,0.33916849015317285,0.57847533632287,0.42735042735042733,0.15112490897244263,2.0328227571115973,1.2844638949671772,0.7483588621444202,2.7248908296943233,1.8193548387096774
Italy,579,0.5129533678756477,0.16753022452504318,0.31951640759930916,0.5432525951557093,0.4827586206896552,0.060493974466054146,1.9861830742659758,1.2953367875647668,0.690846286701209,2.478114478114478,1.8162162162162163
Denmark,719,0.5034770514603616,0.15577190542420027,0.34075104311543813,0.552,0.45058139534883723,0.10141860465116281,1.929068150208623,1.2878998609179415,0.6411682892906815,2.4972375690607733,1.8081632653061224
England,581,0.5438898450946644,0.15834767641996558,0.2977624784853701,0.5947712418300654,0.48727272727272725,0.10749851455733811,2.1755593803786577,1.1910499139414803,0.9845094664371773,2.7436708860759493,1.7052023121387283
Mexico,1109,0.40396753832281335,0.12443642921550947,0.4715960324616772,0.4499252615844544,0.3340909090909091,0.11583435249354529,1.5825067628494138,1.7186654643823265,-0.13615870153291254,2.049107142857143,2.043977055449331
Argentina,419,0.3031026252983294,0.15274463007159905,0.5441527446300716,0.3474178403755869,0.25728155339805825,0.09013628697752862,1.2577565632458234,1.837708830548926,-0.5799522673031027,2.0551181102362204,2.210526315789474
France,459,0.6143790849673203,0.15250544662309368,0.23311546840958605,0.6818181818181818,0.5391705069124424,0.14264767490573937,2.2396514161220042,1.0196078431372548,1.2200435729847494,2.7127659574468086,1.9158878504672898
Scotland,344,0.48255813953488375,0.10755813953488372,0.40988372093023256,0.50625,0.46195652173913043,0.044293478260869545,1.8343023255813953,1.5,0.33430232558139533,2.602409638554217,2.24822695035461
Finland,533,0.2626641651031895,0.17823639774859287,0.5590994371482176,0.3291139240506329,0.20945945945945946,0.11965446459117343,1.1163227016885553,1.8123827392120075,-0.6960600375234521,2.2357142857142858,2.295302013422819
Hong Kong,268,0.21641791044776118,0.10820895522388059,0.6753731343283582,0.2631578947368421,0.18181818181818182,0.08133971291866027,0.7835820895522388,2.8917910447761193,-2.1082089552238807,2.3793103448275863,3.883977900552486
Thailand,698,0.5644699140401146,0.12177650429799428,0.3137535816618911,0.6423357664233577,0.4529616724738676,0.18937409394949006,2.226361031518625,1.4097421203438396,0.8166189111747851,3.00507614213198,2.8036529680365296
New Zealand,653,0.4548238897396631,0.10872894333843798,0.43644716692189894,0.49201277955271566,0.42058823529411765,0.07142454425859801,1.901990811638591,1.5130168453292496,0.3889739663093415,2.6666666666666665,1.8877192982456141
Australia,698,0.5530085959885387,0.14469914040114612,0.3022922636103152,0.6262376237623762,0.4523809523809524,0.17385667138142386,2.2277936962750715,1.3022922636103151,0.9255014326647565,2.7357512953367875,1.9431279620853081
Sweden,567,0.5908289241622575,0.1728395061728395,0.23633156966490299,0.6382252559726962,0.5401459854014599,0.09807927057123633,2.2134038800705467,0.9753086419753086,1.2380952380952381,2.728358208955224,1.5820895522388059
Bangladesh,252,0.5198412698412699,0.13095238095238096,0.3492063492063492,0.5371900826446281,0.5038167938931297,0.033373288751498364,1.7777777777777777,1.3452380952380953,0.43253968253968256,2.404580152671756,2.340909090909091
Nepal,474,0.569620253164557,0.11181434599156118,0.31856540084388185,0.6556016597510373,0.48068669527896996,0.1749149644720674,1.9472573839662448,1.2468354430379747,0.70042194092827,2.411111111111111,2.1125827814569536
Bhutan,111,0.26126126126126126,0.13513513513513514,0.6036036036036037,0.24074074074074073,0.2807017543859649,-0.03996101364522417,0.8738738738738738,2.171171171171171,-1.2972972972972974,2.103448275862069,3.0597014925373136
Afghanistan,226,0.11061946902654868,0.20353982300884957,0.6858407079646017,0.09482758620689655,0.12727272727272726,-0.03244514106583071,0.3893805309734513,2.075221238938053,-1.6858407079646018,1.44,2.6903225806451614
Sri Lanka,227,0.2775330396475771,0.14096916299559473,0.5814977973568282,0.26605504587155965,0.288135593220339,-0.022080547348779345,0.775330396475771,1.8061674008810573,-1.0308370044052864,1.4444444444444444,2.462121212121212
Maldives,386,0.10103626943005181,0.13989637305699482,0.7590673575129534,0.13548387096774195,0.07792207792207792,0.05756179304566403,0.34196891191709844,2.466321243523316,-2.1243523316062176,1.205128205128205,2.9590443686006824
Ukraine,357,0.46218487394957986,0.14285714285714285,0.3949579831932773,0.45348837209302323,0.4702702702702703,-0.016781898177247068,1.596638655462185,1.484593837535014,0.11204481792717087,2.096969696969697,2.1702127659574466
Colombia,586,0.3583617747440273,0.13651877133105803,0.5051194539249146,0.4161290322580645,0.29347826086956524,0.12265077138849928,1.401023890784983,1.658703071672355,-0.257679180887372,1.8952380952380952,1.8547297297297298
Czech Republic,364,0.4478021978021978,0.1620879120879121,0.3901098901098901,0.44565217391304346,0.45,-0.004347826086956552,1.8818681318681318,1.5302197802197801,0.3516483516483517,2.644171779141104,2.1338028169014085
United States,1133,0.7343336275375111,0.12444836716681378,0.1412180052956752,0.7791718946047679,0.6279761904761905,0.1511957041285774,2.6557811120917916,0.8755516328331863,1.7802294792586055,2.7103365384615383,1.4875
Norway,624,0.5512820512820513,0.16025641025641027,0.28846153846153844,0.6216216216216216,0.47079037800687284,0.15083124361474876,2.1458333333333335,1.1362179487179487,1.0096153846153846,2.770348837209302,1.7944444444444445
Myanmar,612,0.6078431372549019,0.12418300653594772,0.2679738562091503,0.6858974358974359,0.5266666666666666,0.1592307692307693,2.326797385620915,1.2467320261437909,1.0800653594771241,2.696236559139785,2.0853658536585367
Vietnam,712,0.6179775280898876,0.08848314606741572,0.29353932584269665,0.6769825918762089,0.46153846153846156,0.21544413033774734,2.308988764044944,1.2443820224719102,1.0646067415730338,2.815909090909091,2.3014354066985647
China PR,904,0.5387168141592921,0.14601769911504425,0.31526548672566373,0.5964285714285714,0.44476744186046513,0.1516611295681063,2.1393805309734515,1.206858407079646,0.9325221238938053,2.806981519507187,1.8385964912280701
Romania,326,0.43558282208588955,0.19938650306748465,0.36503067484662577,0.4658385093167702,0.40606060606060607,0.05977790325616411,1.7760736196319018,1.5429447852760736,0.2331288343558282,2.6338028169014085,2.504201680672269
