team,total_matches,win_prob,draw_prob,loss_prob,home_win_prob,away_win_prob,home_advantage,avg_goals_scored,avg_goals_conceded,goal_difference,avg_win_margin,avg_loss_margin
Germany,458,0.6746724890829694,0.13537117903930132,0.18995633187772926,0.7276264591439688,0.6069651741293532,0.1206612850146156,2.8078602620087336,0.8056768558951966,2.002183406113537,3.472491909385113,1.793103448275862
Netherlands,404,0.49504950495049505,0.1707920792079208,0.3341584158415842,0.5870646766169154,0.4039408866995074,0.18312378991740802,2.051980198019802,1.2202970297029703,0.8316831683168316,3.035,2.0074074074074075
Italy,489,0.5132924335378323,0.15950920245398773,0.32719836400818,0.5967078189300411,0.43089430894308944,0.16581350998695166,1.9856850715746421,1.2249488752556237,0.7607361963190185,2.745019920318725,1.98125
Denmark,578,0.5380622837370242,0.12283737024221453,0.3391003460207612,0.6262975778546713,0.44982698961937717,0.17647058823529416,2.1539792387543253,1.278546712802768,0.8754325259515571,2.967845659163987,2.127551020408163
England,489,0.5316973415132924,0.15337423312883436,0.3149284253578732,0.62109375,0.4334763948497854,0.1876173551502146,2.1615541922290387,1.130879345603272,1.030674846625767,3.1615384615384614,2.064935064935065
Mexico,769,0.43302990897269183,0.10923276983094929,0.4577373211963589,0.6069767441860465,0.21238938053097345,0.3945873636550731,1.893368010403121,1.76332899869961,0.13003901170351106,3.1381381381381384,2.684659090909091
Argentina,309,0.3883495145631068,0.13268608414239483,0.47896440129449835,0.5612903225806452,0.21428571428571427,0.34700460829493085,1.6796116504854368,2.01294498381877,-0.3333333333333333,2.95,3.0878378378378377
France,401,0.6234413965087282,0.1571072319201995,0.2194513715710723,0.7096774193548387,0.5217391304347826,0.18793828892005615,2.2418952618453867,0.8977556109725686,1.344139650872818,2.86,2.0
Scotland,311,0.4790996784565916,0.1157556270096463,0.40514469453376206,0.547945205479452,0.41818181818181815,0.12976338729763387,1.9678456591639872,1.5916398713826367,0.3762057877813505,2.953020134228188,2.5634920634920637
Finland,455,0.32967032967032966,0.16703296703296702,0.5032967032967033,0.44554455445544555,0.23715415019762845,0.2083904042578171,1.3604395604395605,1.854945054945055,-0.4945054945054945,2.68,2.7379912663755457
Thailand,535,0.5271028037383177,0.10467289719626169,0.36822429906542054,0.6480263157894737,0.36796536796536794,0.28006094782410573,2.398130841121495,1.7607476635514019,0.6373831775700934,3.602836879432624,3.4263959390862944
Hong Kong,207,0.28502415458937197,0.0966183574879227,0.6183574879227053,0.4235294117647059,0.1885245901639344,0.23500482160077146,1.2222222222222223,3.072463768115942,-1.8502415458937198,3.1016949152542375,4.421875
New Zealand,458,0.4148471615720524,0.12882096069868995,0.45633187772925765,0.5753424657534246,0.26778242677824265,0.30756003897518197,2.017467248908297,1.5851528384279476,0.43231441048034935,3.7526315789473683,2.464114832535885
Australia,508,0.5039370078740157,0.13976377952755906,0.3562992125984252,0.6215277777777778,0.35,0.2715277777777778,2.25,1.4960629921259843,0.7539370078740157,3.20703125,2.4198895027624308
Sweden,517,0.6034816247582205,0.1702127659574468,0.2263056092843327,0.6555555555555556,0.5465587044534413,0.10899685110211421,2.2688588007736943,0.9284332688588007,1.3404255319148937,2.875,1.7435897435897436
Taiwan,481,0.4282744282744283,0.11434511434511435,0.4573804573804574,0.6188524590163934,0.2320675105485232,0.3867849484678702,2.008316008316008,1.841995841995842,0.16632016632016633,3.7281553398058254,3.1272727272727274
Indonesia,327,0.3058103975535168,0.13761467889908258,0.5565749235474006,0.49019607843137253,0.2222222222222222,0.2679738562091503,1.3669724770642202,2.685015290519878,-1.3180428134556574,2.6,3.7967032967032965
Singapore,356,0.34831460674157305,0.12640449438202248,0.5252808988764045,0.5753424657534246,0.19047619047619047,0.38486627527723416,1.6123595505617978,2.5280898876404496,-0.9157303370786517,3.1129032258064515,3.807486631016043
Norway,529,0.5652173913043478,0.15689981096408318,0.277882797731569,0.6606498194945848,0.4603174603174603,0.2003323591771245,2.2551984877126654,1.10586011342155,1.1493383742911154,2.9966555183946486,1.9591836734693877
Northern Ireland,255,0.2627450980392157,0.1411764705882353,0.596078431372549,0.3706896551724138,0.17266187050359713,0.19802778466881668,1.188235294117647,2.243137254901961,-1.0549019607843138,2.8059701492537314,3.0065789473684212
Switzerland,279,0.3763440860215054,0.16845878136200718,0.4551971326164875,0.46715328467153283,0.2887323943661972,0.17842089030533564,1.6451612903225807,1.7132616487455197,-0.06810035842293907,3.038095238095238,2.661417322834646
Wales,303,0.33663366336633666,0.19141914191419143,0.47194719471947194,0.4246575342465753,0.25477707006369427,0.16988046418288105,1.3597359735973598,1.5709570957095709,-0.21122112211221122,2.735294117647059,2.3986013986013988
India,421,0.47030878859857483,0.12826603325415678,0.4014251781472684,0.6239316239316239,0.27807486631016043,0.3458567576214635,2.2826603325415675,1.8076009501187649,0.4750593824228028,3.5757575757575757,3.0059171597633134
Japan,519,0.5472061657032755,0.13680154142581888,0.3159922928709056,0.6607142857142857,0.41422594142259417,0.24648834429169153,2.5240847784200384,1.283236994219653,1.2408477842003853,3.6549295774647885,2.402439024390244
Haiti,318,0.46226415094339623,0.10377358490566038,0.4339622641509434,0.6643835616438356,0.29069767441860467,0.37368588722523094,2.242138364779874,1.8616352201257862,0.3805031446540881,3.707482993197279,3.072463768115942
Iceland,317,0.4479495268138801,0.1640378548895899,0.38801261829652994,0.5492957746478874,0.3657142857142857,0.18358148893360166,1.832807570977918,1.4353312302839116,0.39747634069400634,2.908450704225352,2.3333333333333335
Belgium,275,0.4109090909090909,0.18181818181818182,0.4072727272727273,0.515625,0.3197278911564626,0.1958971088435374,1.9054545454545455,1.6363636363636365,0.2690909090909091,3.2831858407079646,2.6517857142857144
Republic of Ireland,282,0.425531914893617,0.14184397163120568,0.4326241134751773,0.5367647058823529,0.3219178082191781,0.21484689766317483,1.5319148936170213,1.4113475177304964,0.12056737588652482,2.716666666666667,2.3934426229508197
Portugal,353,0.311614730878187,0.14730878186968838,0.5410764872521246,0.3347826086956522,0.2682926829268293,0.0664899257688229,1.2351274787535411,1.9461756373937678,-0.7110481586402266,2.4909090909090907,2.74869109947644
Malaysia,358,0.32122905027932963,0.1424581005586592,0.5363128491620112,0.5,0.18627450980392157,0.3137254901960784,1.410614525139665,2.653631284916201,-1.2430167597765363,2.860869565217391,4.03125
Philippines,506,0.38735177865612647,0.1225296442687747,0.4901185770750988,0.5460992907801419,0.1875,0.35859929078014185,1.8102766798418972,2.260869565217391,-0.4505928853754941,3.1785714285714284,3.431451612903226
New Caledonia,51,0.4117647058823529,0.09803921568627451,0.49019607843137253,0.5483870967741935,0.2,0.3483870967741935,2.1372549019607843,2.176470588235294,-0.0392156862745098,3.6666666666666665,3.16
Hungary,287,0.34494773519163763,0.13588850174216027,0.519163763066202,0.40310077519379844,0.2974683544303797,0.10563242076341872,1.6968641114982579,2.0696864111498257,-0.37282229965156793,3.303030303030303,2.912751677852349
Spain,326,0.5613496932515337,0.15950920245398773,0.2791411042944785,0.6785714285714286,0.43670886075949367,0.24186256781193494,2.5,1.1226993865030674,1.3773006134969326,3.4918032786885247,2.087912087912088
United States,856,0.7207943925233645,0.12032710280373832,0.1588785046728972,0.8162251655629139,0.49206349206349204,0.3241616734994219,2.7348130841121496,0.9182242990654206,1.816588785046729,3.0972447325769856,2.6176470588235294
China PR,705,0.5063829787234042,0.14468085106382977,0.34893617021276596,0.6224256292906178,0.31716417910447764,0.3052614501861402,2.2156028368794325,1.2836879432624113,0.9319148936170213,3.4089635854341735,2.2764227642276422
Bulgaria,116,0.22413793103448276,0.1206896551724138,0.6551724137931034,0.23728813559322035,0.21052631578947367,0.026761819803746673,0.9396551724137931,2.8017241379310347,-1.8620689655172413,2.3076923076923075,3.6315789473684212
Czechoslovakia,23,0.43478260869565216,0.30434782608695654,0.2608695652173913,0.5,0.36363636363636365,0.13636363636363635,1.2173913043478262,1.0434782608695652,0.17391304347826086,1.8,2.3333333333333335
Canada,590,0.4847457627118644,0.15084745762711865,0.3644067796610169,0.6677966101694915,0.3016949152542373,0.36610169491525424,1.9,1.5084745762711864,0.39152542372881355,2.8566433566433567,2.7255813953488373
Brazil,538,0.5780669144981413,0.13568773234200743,0.2862453531598513,0.7133333333333334,0.40756302521008403,0.30577030812324935,2.3643122676579926,1.2304832713754648,1.1338289962825279,3.12540192926045,2.3506493506493507
Afghanistan,160,0.4,0.15,0.45,0.5714285714285714,0.21052631578947367,0.3609022556390977,1.98125,2.29375,-0.3125,3.46875,3.7777777777777777
